RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
5	-73741	-108062	1.283333	103.7	1:17:00N	103:42:00E	48NUG5536641884	NA48-10	H	STM		SN	00				D			Sungai	SUNGAIWAKABU	Sungai Wak Abu	Sungai Wak Abu	WAKABU SUNGAI	Wak Abu, Sungai	Wak Abu, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73729	-108048	1.283333	103.716667	1:17:00N	103:43:00E	48NUG5722141883	NA48-10	H	STM		SN	00				D			Sungai	SUNGAITUMBOKOPIH	Sungai Tumbok Opih	Sungai Tumbok Opih	TUMBOKOPIH SUNGAI	Tumbok Opih, Sungai	Tumbok Opih, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73699	-108010	1.403056	103.726111	1:24:11N	103:43:34E	48NUG5827955119	NA48-10	H	STM		SN	00				N			Sungai	SUNGAITENGAH	Sungai Tengah	Sungai Tengah	TENGAH SUNGAI	Tengah, Sungai	Tengah, Sungai		1995-04-27	1,2,3,4,5	1			1995-04-27		
5	-73694	-108003	1.264167	103.838333	1:15:51N	103:50:18E	48NUG7075839758	NA48-10	H	RF		SN	00				V				TEMBAGAROCKS	Tembaga Rocks	Tembaga Rocks	TEMBAGAROCKS	Tembaga Rocks	Tembaga Rocks		1995-07-26	1,2,3,4,5				1993-09-01		
5	-73694	-108004	1.264167	103.838333	1:15:51N	103:50:18E	48NUG7075839758	NA48-10	H	RF		SN	00				V				TEMBAGASHOAL	Tembaga Shoal	Tembaga Shoal	TEMBAGASHOAL	Tembaga Shoal	Tembaga Shoal		1995-07-26	1,2,3,4,5				1993-09-01		
5	-73694	-108002	1.264167	103.838333	1:15:51N	103:50:18E	48NUG7075839758	NA48-10	H	RF		SN	00				N				TEMBAGAREEF	Tembaga Reef	Tembaga Reef	TEMBAGAREEF	Tembaga Reef	Tembaga Reef		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73108	-107226	1.333333	103.633333	1:20:00N	103:38:00E	48NUG4795147416	NA48-10	H	STM		SN	00				D			Sungai	SUNGAIBLUKANG	Sungai Blukang	Sungai Blukang	BLUKANG SUNGAI	Blukang, Sungai	Blukang, Sungai		1995-07-26	1,2,3,4,5	1			1995-06-21		
5	-73108	-107227	1.333333	103.633333	1:20:00N	103:38:00E	48NUG4795147416	NA48-10	H	STM		SN	00				V				SUNGIBLUKANG	Sungi Blukang	Sungi Blukang	BLUKANG SUNGI	Blukang, Sungi	Blukang, Sungi		1995-07-26	1,2,3,4,5				1995-06-21		
5	-73506	-107750	1.281389	103.6925	1:16:53N	103:41:33E	48NUG5453141669	NA48-10	H	CHN		SN	00				N			Selat	SELATPESEK	Selat Pesek	Selat Pesek	PESEK SELAT	Pesek, Selat	Pesek, Selat		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73504	-107748	1.266667	103.683333	1:16:00N	103:41:00E	48NUG5351140042	NA48-10	H	RF		SN	00				D			Terumbu	TERUMBUPESAK	Terumbu Pesak	Terumbu Pesak	PESAK TERUMBU	Pesak, Terumbu	Pesak, Terumbu		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73497	-107741	1.4425	103.704444	1:26:33N	103:42:16E	48NUG5587059481	NA48-10	H	STM		SN	00				N			Sungai	SUNGAIPEREMPANBESAR	Sungai Perempan Besar	Sungai Perempan Besar	PEREMPANBESAR SUNGAI	Perempan Besar, Sungai	Perempan Besar, Sungai		1995-04-27	1,2,3,4,5	1			1995-04-26		
5	-73497	-107740	1.4425	103.704444	1:26:33N	103:42:16E	48NUG5587059481	NA48-10	H	STM		SN	00				V				SUNGEIPEREMPAN	Sungei Perempan	Sungei Perempan	PEREMPAN SUNGEI	Perempan, Sungei	Perempan, Sungei		1995-04-27	1,2,3,4,5				1995-04-26		
5	-73492	-107733	1.4	104.083333	1:24:00N	104:05:00E	48NUG9802454762	NA48-10	H	DTCH		SN	00				D			Parit	PARITPENGKALANPAKAU	Parit Pengkalan Pakau	Parit Pengkalan Pakau	PENGKALANPAKAU PARIT	Pengkalan Pakau, Parit	Pengkalan Pakau, Parit		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73659	-107954	1.200278	103.725556	1:12:01N	103:43:32E	48NUG5820532700	NA48-10	H	CHN		SN	00				N			Selat	SELATSUDONG	Selat Sudong	Selat Sudong	SUDONG SELAT	Sudong, Selat	Sudong, Selat		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73554	-107815	1.305556	103.8675	1:18:20N	103:52:03E	48NUG7400544332	NA48-10	H	STMC		SN	00				V				ROCHORECANAL	Rochore Canal	Rochore Canal	ROCHORECANAL	Rochore Canal	Rochore Canal		1994-07-21	1,2,3,4,5				1993-09-01		
5	-73554	-107814	1.305556	103.8675	1:18:20N	103:52:03E	48NUG7400544332	NA48-10	H	STMC		SN	00				N				ROCHORCANAL	Rochor Canal	Rochor Canal	ROCHORCANAL	Rochor Canal	Rochor Canal		1994-07-21	1,2,3,4,5	1			1993-09-01		
5	-73546	-107802	1.266667	103.716667	1:16:00N	103:43:00E	48NUG5722040040	NA48-10	H	STM		SN	00				D			Sungai	SUNGAIRANGGONG	Sungai Ranggong	Sungai Ranggong	RANGGONG SUNGAI	Ranggong, Sungai	Ranggong, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	40447	51116	1.258333	103.923889	1:15:30N	103:55:26E	48NUG8027739109	NA48-10	H	ANCH		SN	00				N				EASTERNPETROLEUMANCHORAGEA	Eastern Petroleum Anchorage A	Eastern Petroleum Anchorage A	EASTERNPETROLEUMANCHORAGEA	Eastern Petroleum Anchorage A	Eastern Petroleum Anchorage A		1995-04-26	1	1			1995-04-26		
5	40460	51131	1.267222	103.897222	1:16:02N	103:53:50E	48NUG7731140092	NA48-10	H	ANCH		SN	00				N				EASTERNWORKINGANCHORAGE	Eastern Working Anchorage	Eastern Working Anchorage	EASTERNWORKINGANCHORAGE	Eastern Working Anchorage	Eastern Working Anchorage		1995-04-26	1	1			1995-04-26		
5	39812	50246	1.426111	104.068056	1:25:34N	104:04:05E	48NUG9632557649	NA48-10	H	PNDN		SN	00				N				PRAWNPOND	Prawn Pond	Prawn Pond	PRAWNPOND	Prawn Pond	Prawn Pond		1995-04-27	1	1			1995-03-09		
5	30877	37560	1.222222	103.844444	1:13:20N	103:50:40E	48NUG7143635120	NA48-10	H	CHN		SN	00				N				SISTERSFAIRWAY	Sisters Fairway	Sisters Fairway	SISTERSFAIRWAY	Sisters Fairway	Sisters Fairway		1995-07-26	1,2	1			1993-09-01		
5	32104	39255	1.226667	103.855278	1:13:36N	103:51:19E	48NUG7264235611	NA48-10	H	CHN		SN	00				N				FREYBERGCHANNEL	Freyberg Channel	Freyberg Channel	FREYBERGCHANNEL	Freyberg Channel	Freyberg Channel		1995-07-26	1	1			1993-09-01		
5	27119	32742	1.424722	104.038056	1:25:29N	104:02:17E	48NUG9298857497	NA48-10	H	CRKT		SN	00				N			Sungai	SUNGAIPERMATANG	Sungai Permatang	Sungai Permatang	PERMATANG SUNGAI	Permatang, Sungai	Permatang, Sungai		1995-04-27	1	1			1995-03-09		
5	-73110	-107229	1.390556	103.921111	1:23:26N	103:55:16E	48NUG7997553726	NA48-10	H	STM		SN	00				N			Sungai	SUNGAIBLUKAR	Sungai Blukar	Sungai Blukar	BLUKAR SUNGAI	Blukar, Sungai	Blukar, Sungai		1995-04-27	1,2,3,4,5	1			1995-03-09		
5	-73380	-107579	1.283333	103.733333	1:17:00N	103:44:00E	48NUG5907541882	NA48-10	H	CRKT		SN	00				D			Sungai	SUNGAIKUBANGBABI	Sungai Kubang Babi	Sungai Kubang Babi	KUBANGBABI SUNGAI	Kubang Babi, Sungai	Kubang Babi, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73761	-108088	1.373333	103.665556	1:22:24N	103:39:56E	48NUG5153951836	NA48-10	H	CRKT		SN	00				V				YUCHI	Yuchi	Yuchi	YUCHI	Yuchi	Yuchi		1995-07-26	1,2,3,4,5				1993-09-01		
5	-73761	33566	1.373333	103.665556	1:22:24N	103:39:56E	48NUG5153951836	NA48-10	H	CRKT		SN	00				N				SUNGAIYUCHI	Sungai Yuchi	Sungai Yuchi	YUCHI SUNGAI	Yuchi, Sungai	Yuchi, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	31827	38885	1.238333	103.646667	1:14:18N	103:38:48E	48NUG4942936912	NA48-10	H	ANCH		SN	00				V				SULTANSHOALPETROLEUMBANCHORAGE	Sultan Shoal Petroleum ’B’ Anchorage	Sultan Shoal Petroleum 'B' Anchorage	SULTANSHOALPETROLEUMBANCHORAGE	Sultan Shoal Petroleum ’B’ Anchorage	Sultan Shoal Petroleum 'B' Anchorage		1995-07-26	1,2				1993-09-01		
5	31827	50491	1.238333	103.646667	1:14:18N	103:38:48E	48NUG4942936912	NA48-10	H	ANCH		SN	00				N				SULTANSHOALPETROLEUMANCHORAGEB	Sultan Shoal Petroleum Anchorage B	Sultan Shoal Petroleum Anchorage B	SULTANSHOALPETROLEUMANCHORAGEB	Sultan Shoal Petroleum Anchorage B	Sultan Shoal Petroleum Anchorage B		1995-07-26	1,2	1			1993-09-01		
5	31798	38847	1.218333	103.823611	1:13:06N	103:49:25E	48NUG6911834691	NA48-10	H	ANCH		SN	00				N				WESTERNQUARANTINEANDIMMIGRATIONANCHORAGE	Western Quarantine and Immigration Anchorage	Western Quarantine and Immigration Anchorage	WESTERNQUARANTINEANDIMMIGRATIONANCHORAGE	Western Quarantine and Immigration Anchorage	Western Quarantine and Immigration Anchorage		1995-07-26	1	1			1993-09-01		
5	31801	38850	1.27	103.78	1:16:12N	103:46:48E	48NUG6426740405	NA48-10	H	ANCH		SN	00				N				WESTERNRESERVEDANCHORAGE	Western Reserved Anchorage	Western Reserved Anchorage	WESTERNRESERVEDANCHORAGE	Western Reserved Anchorage	Western Reserved Anchorage		1995-07-26	1	1			1993-09-01		
5	31808	38860	1.243333	103.89	1:14:36N	103:53:24E	48NUG7650637452	NA48-10	H	ANCH		SN	00				N				EASTERNQUARANTINEANDIMMIGRATIONANCHORAGE	Eastern Quarantine and Immigration Anchorage	Eastern Quarantine and Immigration Anchorage	EASTERNQUARANTINEANDIMMIGRATIONANCHORAGE	Eastern Quarantine and Immigration Anchorage	Eastern Quarantine and Immigration Anchorage		1995-07-26	1	1			1993-09-01		
5	-73166	-107305	1.410278	103.835	1:24:37N	103:50:06E	48NUG7039555911	NA48-10	H	CRKT		SN	00				D			Sungai	SUNGAICHIKABU	Sungai Chik Abu	Sungai Chik Abu	CHIKABU SUNGAI	Chik Abu, Sungai	Chik Abu, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	40462	51133	1.2475	103.910556	1:14:51N	103:54:38E	48NUG7879337912	NA48-10	H	ANCH		SN	00				N				CORRIDORANCHORAGE	Corridor Anchorage	Corridor Anchorage	CORRIDORANCHORAGE	Corridor Anchorage	Corridor Anchorage		1995-04-26	1	1			1995-04-26		
5	23202	27970	1.3125	103.744444	1:18:45N	103:44:40E	48NUG6031345106	NA48-10	H	RSV		SN	00				N				PANDANRESERVOIR	Pandan Reservoir	Pandan Reservoir	PANDANRESERVOIR	Pandan Reservoir	Pandan Reservoir		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	14414	17260	1.212222	103.768611	1:12:44N	103:46:07E	48NUG6299734018	NA48-10	H	RF		SN	00				N			Terumbu	TERUMBUSEMAKAU	Terumbu Semakau	Terumbu Semakau	SEMAKAU TERUMBU	Semakau, Terumbu	Semakau, Terumbu		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	27073	32691	1.383889	104.061389	1:23:02N	104:03:41E	48NUG9558252982	NA48-10	H	BNK		SN	00				N				FISHERMANBANK	Fisherman Bank	Fisherman Bank	FISHERMANBANK	Fisherman Bank	Fisherman Bank		2003-03-21	1,2	1			2003-03-21		
5	40503	51184	1.237222	103.772222	1:14:14N	103:46:20E	48NUG6340036782	NA48-10	H	RF		SN	00				N				FIRSTBUKOM	First Bukom	First Bukom	FIRSTBUKOM	First Bukom	First Bukom		1995-04-26	1,2	1			1995-04-26		
5	27801	33622	1.428889	103.716389	1:25:44N	103:42:59E	48NUG5719857975	NA48-10	H	STM		SN	00				N			Sungai	SUNGAIBULOHBESAR	Sungai Buloh Besar	Sungai Buloh Besar	BULOHBESAR SUNGAI	Buloh Besar, Sungai	Buloh Besar, Sungai		1995-04-27	1,2,3,4,5	1			1995-03-09		
5	-73458	-107685	1.291111	103.718889	1:17:28N	103:43:08E	48NUG5746842743	NA48-10	H	RF		SN	00				N			Terumbu	TERUMBUOPIH	Terumbu Opih	Terumbu Opih	OPIH TERUMBU	Opih, Terumbu	Opih, Terumbu		1995-09-28	1,2,3,4,5	1			1995-08-11		
5	-73458	-107684	1.291111	103.718889	1:17:28N	103:43:08E	48NUG5746842743	NA48-10	H	RF		SN	00				V				TEREMBUOPI	Terembu Opi	Terembu Opi	OPI TEREMBU	Opi, Terembu	Opi, Terembu		1995-09-28	1,2,3,4,5				1995-08-11		
5	-73660	-107956	1.239722	103.649722	1:14:23N	103:38:59E	48NUG4976937065	NA48-10	H	RF		SN	00				N				SULTANSHOAL	Sultan Shoal	Sultan Shoal	SULTANSHOAL	Sultan Shoal	Sultan Shoal		1995-04-26	1,2,3,4,5	1			1995-03-08		
5	-73660	-107955	1.239722	103.649722	1:14:23N	103:38:59E	48NUG4976937065	NA48-10	H	RF		SN	00				V				SULTANRIF	Sultan-rif	Sultan-rif	SULTANRIF	Sultan-rif	Sultan-rif		1995-04-26	1,2,3,4,5				1995-03-08		
5	-73660	-107556	1.239722	103.649722	1:14:23N	103:38:59E	48NUG4976937065	NA48-10	H	RF		SN	00				V				KARIMONTEREMBU	Karimon Terembu	Karimon Terembu	KARIMONTEREMBU	Karimon Terembu	Karimon Terembu		1995-04-26	1,2,3,4,5				1995-03-08		
5	-73648	-107941	1.418889	103.855	1:25:08N	103:51:18E	48NUG7262056862	NA48-10	H	CRKT		SN	00				D			Sungai	SUNGAISOPOK	Sungai Sopok	Sungai Sopok	SOPOK SUNGAI	Sopok, Sungai	Sopok, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73608	-107882	1.333333	103.65	1:20:00N	103:39:00E	48NUG4980547415	NA48-10	H	STM		SN	00				D			Sungai	SUNGAISEMBILANG	Sungai Sembilang	Sungai Sembilang	SEMBILANG SUNGAI	Sembilang, Sungai	Sembilang, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73601	-107873	1.294167	103.6775	1:17:39N	103:40:39E	48NUG5286343083	NA48-10	H	RF		SN	00				N			Terumbu	TERUMBUSELIT	Terumbu Selit	Terumbu Selit	SELIT TERUMBU	Selit, Terumbu	Selit, Terumbu		1995-09-28	1,2,3,4,5	1			1995-08-11		
5	-73595	-107867	1.405556	103.828611	1:24:20N	103:49:43E	48NUG6968455389	NA48-10	H	STM		SN	00				V				SUNGISELETAR	Sungi Seletar	Sungi Seletar	SELETAR SUNGI	Seletar, Sungi	Seletar, Sungi		1995-04-27	1,2,3,4,5				1995-03-09		
5	-73595	-107866	1.405556	103.828611	1:24:20N	103:49:43E	48NUG6968455389	NA48-10	H	STM		SN	00				N			Sungai	SUNGAISELETAR	Sungai Seletar	Sungai Seletar	SELETAR SUNGAI	Seletar, Sungai	Seletar, Sungai		1995-04-27	1,2,3,4,5	1			1995-03-09		
5	-73366	-107563	1.265	103.830278	1:15:54N	103:49:49E	48NUG6986239850	NA48-10	H	HBR		SN	00				N				KEPPELHARBOUR	Keppel Harbour	Keppel Harbour	KEPPELHARBOUR	Keppel Harbour	Keppel Harbour		1996-11-29	1,2,3,4,5,6	1			1993-09-01		
5	-73168	-107307	1.446944	103.709444	1:26:49N	103:42:34E	48NUG5642759972	NA48-10	H	CRKT		SN	00				N			Sungai	SUNGAICHINA	Sungai China	Sungai China	CHINA SUNGAI	China, Sungai	China, Sungai		1995-04-27	1,2,3,4,5	1			1995-03-09		
5	14428	17277	1.231667	103.7925	1:13:54N	103:47:33E	48NUG6565636167	NA48-10	H	SHOL		SN	00				N			Beting	BETINGKAPAL	Beting Kapal	Beting Kapal	KAPAL BETING	Kapal, Beting	Kapal, Beting		1995-07-26	1	1			1993-09-01		
5	30439	36977	1.293889	103.846389	1:17:38N	103:50:47E	48NUG7165643043	NA48-10	H	RSV		SN	00				N				FORTCANNINGRESERVOIR	Fort Canning Reservoir	Fort Canning Reservoir	FORTCANNINGRESERVOIR	Fort Canning Reservoir	Fort Canning Reservoir		1995-07-26	1,2,3	1			1993-09-01		
5	-73609	-107883	1.383333	103.933333	1:23:00N	103:56:00E	48NUG8133452927	NA48-10	H	STM		SN	00				D			Sungai	SUNGAISEMBILANG	Sungai Sembilang	Sungai Sembilang	SEMBILANG SUNGAI	Sembilang, Sungai	Sembilang, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73570	-107836	1.402222	103.878333	1:24:08N	103:52:42E	48NUG7521655018	NA48-10	H	STM		SN	00				N			Sungai	SUNGAISALOHOR	Sungai Salohor	Sungai Salohor	SALOHOR SUNGAI	Salohor, Sungai	Salohor, Sungai		1995-04-27	1,2,3,4,5	1			1995-04-27		
5	-73612	-107888	1.255278	103.8325	1:15:19N	103:49:57E	48NUG7010838775	NA48-10	H	CHN		SN	00				N			Selat	SELATSENGKIR	Selat Sengkir	Selat Sengkir	SENGKIR SELAT	Sengkir, Selat	Sengkir, Selat		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73634	-107917	1.411667	103.710278	1:24:42N	103:42:37E	48NUG5651756072	NA48-10	H	STM		SN	00				N			Sungai	SUNGAISIMPANGMAKWAI	Sungai Simpang Mak Wai	Sungai Simpang Mak Wai	SIMPANGMAKWAI SUNGAI	Simpang Mak Wai, Sungai	Simpang Mak Wai, Sungai		1995-04-27	1,2,3,4,5	1			1995-04-27		
5	-73189	-107341	1.263889	103.847222	1:15:50N	103:50:50E	48NUG7174739726	NA48-10	H	COVE		SN	00				N				EASTLAGOON	East Lagoon	East Lagoon	EASTLAGOON	East Lagoon	East Lagoon		1995-04-26	1,2,3,4,5	1			1995-04-26		
5	-73530	-107780	1.304167	103.710278	1:18:15N	103:42:37E	48NUG5651144187	NA48-10	H	CHN		SN	00				V				SELATPULAUDAMAR	Selat Pulau Damar	Selat Pulau Damar	PULAUDAMAR SELAT	Pulau Damar, Selat	Pulau Damar, Selat		1995-07-26	1,2,3,4,5				1993-09-01		
5	-73530	16508	1.304167	103.710278	1:18:15N	103:42:37E	48NUG5651144187	NA48-10	H	CHN		SN	00				N			Selat	SELATDAMARLAUT	Selat Damar Laut	Selat Damar Laut	DAMARLAUT SELAT	Damar Laut, Selat	Damar Laut, Selat		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73516	-107763	1.414167	103.858611	1:24:51N	103:51:31E	48NUG7302256339	NA48-10	H	CRKT		SN	00				N			Sungai	SUNGAIPINANG	Sungai Pinang	Sungai Pinang	PINANG SUNGAI	Pinang, Sungai	Pinang, Sungai		1995-04-27	1,2,3,4,5	1			1995-03-09		
5	-73721	-108037	1.453056	103.734722	1:27:11N	103:44:05E	48NUG5924060646	NA48-10	H	CHN		SN	00				N				TOWNREACH	Town Reach	Town Reach	TOWNREACH	Town Reach	Town Reach		1995-04-27	1,2,3,4,5	1			1995-04-25		
5	-73132	-107260	1.231389	103.760556	1:13:53N	103:45:38E	48NUG6210236138	NA48-10	H	CHN		SN	00				N			Selat	SELATBUKUM	Selat Bukum	Selat Bukum	BUKUM SELAT	Bukum, Selat	Bukum, Selat		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73389	-107592	1.462222	103.8525	1:27:44N	103:51:09E	48NUG7234561652	NA48-10	H	SHOL		SN	00				N				LAVISSHOAL	Lavis Shoal	Lavis Shoal	LAVISSHOAL	Lavis Shoal	Lavis Shoal		1995-04-27	1,2,3,4,5	1			1995-03-09		
5	-73473	-107705	1.316667	103.75	1:19:00N	103:45:00E	48NUG6093245566	NA48-10	H	CRKT		SN	00				D			Sungai	SUNGAIPASIR	Sungai Pasir	Sungai Pasir	PASIR SUNGAI	Pasir, Sungai	Pasir, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	27611	33400	1.263056	103.729167	1:15:47N	103:43:45E	48NUG5861139640	NA48-10	H	RF		SN	00				N				MERBAU	Merbau	Merbau	MERBAU	Merbau	Merbau		1995-07-26	1	1			1993-09-01		
5	-73409	-107620	1.443056	103.765	1:26:35N	103:45:54E	48NUG6260859539	NA48-10	H	STM		SN	00				N			Sungai	SUNGAIMANDAIKECHIL	Sungai Mandai Kechil	Sungai Mandai Kechil	MANDAIKECHIL SUNGAI	Mandai Kechil, Sungai	Mandai Kechil, Sungai		1995-04-27	1,2,3,4,5	1			1995-04-27		
5	-73423	-107641	1.333333	103.633333	1:20:00N	103:38:00E	48NUG4795147416	NA48-10	H	STM		SN	00				D			Sungai	SUNGAIMERAWANG	Sungai Merawang	Sungai Merawang	MERAWANG SUNGAI	Merawang, Sungai	Merawang, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73106	-107220	1.2425	103.835	1:14:33N	103:50:06E	48NUG7038637362	NA48-10	H	STM		SN	00				N			Sungai	SUNGAIBLAKANGMATI	Sungai Blakang Mati	Sungai Blakang Mati	BLAKANGMATI SUNGAI	Blakang Mati, Sungai	Blakang Mati, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23410	28220	1.188333	103.748333	1:11:18N	103:44:54E	48NUG6073931378	NA48-10	H	SHOL		SN	00				N				SAWAPEMALANG	Sawa Pemalang	Sawa Pemalang	SAWAPEMALANG	Sawa Pemalang	Sawa Pemalang		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23420	28231	1.178889	103.728889	1:10:44N	103:43:44E	48NUG5857530335	NA48-10	H	CHN		SN	00				N			Selat	SELATPAWAI	Selat Pawai	Selat Pawai	PAWAI SELAT	Pawai, Selat	Pawai, Selat		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	30677	37331	1.186944	103.728889	1:11:13N	103:43:44E	48NUG5857631226	NA48-10	H	CRKT		SN	00				N			Sungai	SUNGAIBESAR	Sungai Besar	Sungai Besar	BESAR SUNGAI	Besar, Sungai	Besar, Sungai		1995-07-26	1	1			1995-07-26		
5	30775	37441	1.174167	103.740278	1:10:27N	103:44:25E	48NUG5984229812	NA48-10	H	COVE		SN	00				N			Telok	TELOKRATAI	Telok Ratai	Telok Ratai	RATAI TELOK	Ratai, Telok	Ratai, Telok		1995-07-26	1	1			1993-09-01		
5	23480	28295	1.185833	103.74	1:11:09N	103:44:24E	48NUG5981231102	NA48-10	H	RF		SN	00				N			Terumbu	TERUMBUBERKAS	Terumbu Berkas	Terumbu Berkas	BERKAS TERUMBU	Berkas, Terumbu	Berkas, Terumbu		1995-07-26	1	1			1993-09-01		
5	26503	32018	1.452222	103.769444	1:27:08N	103:46:10E	48NUG6310360552	NA48-10	H	CNLA		SN	00				N				PUBLICUTILITIESBOARDPIPELINE	Public Utilities Board Pipeline	Public Utilities Board Pipeline	PUBLICUTILITIESBOARDPIPELINE	Public Utilities Board Pipeline	Public Utilities Board Pipeline		1995-04-27	1	1			1995-03-09		
5	14364	17203	1.218611	103.8	1:13:07N	103:48:00E	48NUG6649034723	NA48-10	H	STRT		SN	00				N				JONGFAIRWAY	Jong Fairway	Jong Fairway	JONGFAIRWAY	Jong Fairway	Jong Fairway		1995-07-26	1	1			1993-09-01		
5	14022	16811	1.303611	103.682222	1:18:13N	103:40:56E	48NUG5338944127	NA48-10	H	DCK		SN	00				N				BENOIBASIN	Benoi Basin	Benoi Basin	BENOIBASIN	Benoi Basin	Benoi Basin		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73043	-107136	1.435556	103.868611	1:26:08N	103:52:07E	48NUG7413658704	NA48-10	H	SHOL		SN	00				N				ALANGPERIMBI	Alang Perimbi	Alang Perimbi	ALANGPERIMBI	Alang Perimbi	Alang Perimbi		1995-04-27	1,2,3,4,5	1			1995-04-27		
5	-73572	-107838	1.212222	103.71	1:12:44N	103:42:36E	48NUG5647534021	NA48-10	H	CHN		SN	00				N			Selat	SELATSALU	Selat Salu	Selat Salu	SALU SELAT	Salu, Selat	Salu, Selat		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73668	-107969	1.383333	103.933333	1:23:00N	103:56:00E	48NUG8133452927	NA48-10	H	STM		SN	00				D			Sungai	SUNGAITAIB	Sungai Taib	Sungai Taib	TAIB SUNGAI	Taib, Sungai	Taib, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23490	28306	1.256111	103.679444	1:15:22N	103:40:46E	48NUG5307738875	NA48-10	H	RF		SN	00				N			Terumbu	TERUMBUMAIT	Terumbu Mait	Terumbu Mait	MAIT TERUMBU	Mait, Terumbu	Mait, Terumbu		1995-07-26	1,2,3,4,5	1			1995-07-26		
5	-73618	-107896	1.390556	103.916667	1:23:26N	103:55:00E	48NUG7948053726	NA48-10	H	STM		SN	00				V				SUNGISERANGOON	Sungi Serangoon	Sungi Serangoon	SERANGOON SUNGI	Serangoon, Sungi	Serangoon, Sungi		1995-04-27	1,2,3,4,5				1995-04-26		
5	-73618	-107895	1.390556	103.916667	1:23:26N	103:55:00E	48NUG7948053726	NA48-10	H	STM		SN	00				N			Sungai	SUNGAISERANGOON	Sungai Serangoon	Sungai Serangoon	SERANGOON SUNGAI	Serangoon, Sungai	Serangoon, Sungai		1995-04-27	1,2,3,4,5	1			1995-04-26		
5	40484	51161	1.331944	104.058333	1:19:55N	104:03:30E	48NUG9523947240	NA48-10	H	ANCH		SN	00				N				CHANGIGENERALPURPOSESANCHORAGE	Changi General Purposes Anchorage	Changi General Purposes Anchorage	CHANGIGENERALPURPOSESANCHORAGE	Changi General Purposes Anchorage	Changi General Purposes Anchorage		1995-04-26	1,2	1			1995-04-26		
5	-73392	-107596	1.266667	103.716667	1:16:00N	103:43:00E	48NUG5722040040	NA48-10	H	CRKT		SN	00				D			Sungai	SUNGAILINGGANG	Sungai Linggang	Sungai Linggang	LINGGANG SUNGAI	Linggang, Sungai	Linggang, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73474	-107706	1.283333	103.7	1:17:00N	103:42:00E	48NUG5536641884	NA48-10	H	STM		SN	00				D			Sungai	SUNGAIPASIR	Sungai Pasir	Sungai Pasir	PASIR SUNGAI	Pasir, Sungai	Pasir, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73464	-107695	1.249444	103.729167	1:14:58N	103:43:45E	48NUG5861038136	NA48-10	H	CHN		SN	00				N			Selat	SELATPANDAN	Selat Pandan	Selat Pandan	PANDAN SELAT	Pandan, Selat	Pandan, Selat		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73450	-107673	1.416667	103.75	1:25:00N	103:45:00E	48NUG6093756622	NA48-10	H	STM		SN	00				D			Sungai	SUNGAINIPAH	Sungai Nipah	Sungai Nipah	NIPAH SUNGAI	Nipah, Sungai	Nipah, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
