RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
5	-73118	-107241	1.436944	104.049444	1:26:13N	104:02:58E	48NUG9425558848	NA48-10	H	RF		SN	00				N			Beting	BETINGBRONOK	Beting Bronok	Beting Bronok	BRONOK BETING	Bronok, Beting	Bronok, Beting		1995-04-27	1,2,3,4,5	1			1995-04-26		
5	-73118	-108038	1.436944	104.049444	1:26:13N	104:02:58E	48NUG9425558848	NA48-10	H	RF		SN	00				V				TRUMBOBURONG	Trumbo Burong	Trumbo Burong	TRUMBOBURONG	Trumbo Burong	Trumbo Burong		1995-04-27	1,2,3,4,5				1995-04-26		
5	-73115	-107237	1.261944	103.839167	1:15:43N	103:50:21E	48NUG7085139512	NA48-10	H	SHOL		SN	00				N				BRANISHOALS	Brani Shoals	Brani Shoals	BRANISHOALS	Brani Shoals	Brani Shoals		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73738	-108059	1.335833	103.8975	1:20:09N	103:53:51E	48NUG7734547677	NA48-10	P	PPLX		SN	00				N				MOUNTVERNON	Mount Vernon	Mount Vernon	MOUNTVERNON	Mount Vernon	Mount Vernon		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73737	-108058	1.428056	104.054167	1:25:41N	104:03:15E	48NUG9478057865	NA48-10	H	CRKT		SN	00				N			Sungai	SUNGAIUNUM	Sungai Unum	Sungai Unum	UNUM SUNGAI	Unum, Sungai	Unum, Sungai		1995-04-27	1,2,3,4,5	1			1995-03-09		
5	-73735	-108055	1.322778	103.752222	1:19:22N	103:45:08E	48NUG6117946242	NA48-10	H	STM		SN	00				N			Sungai	SUNGAIULUPANDAN	Sungai Ulu Pandan	Sungai Ulu Pandan	ULUPANDAN SUNGAI	Ulu Pandan, Sungai	Ulu Pandan, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73732	-108051	1.232778	103.756389	1:13:58N	103:45:23E	48NUG6163836292	NA48-10	T	ISL		SN	00				N			Pulau	PULAUULAR	Pulau Ular	Pulau Ular	ULAR PULAU	Ular, Pulau	Ular, Pulau		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73731	-108050	1.411944	103.963889	1:24:43N	103:57:50E	48NUG8473556088	NA48-10	T	ISL		SN	00				N			Pulau	PULAUUBIN	Pulau Ubin	Pulau Ubin	UBIN PULAU	Ubin, Pulau	Ubin, Pulau		1996-11-29	1,2,3,4,5,6	1			1995-04-27		
5	-73730	-108049	1.310556	103.813611	1:18:38N	103:48:49E	48NUG6800944887	NA48-10	P	PPLX		SN	00				N				TYERSALLPARK	Tyersall Park	Tyersall Park	TYERSALLPARK	Tyersall Park	Tyersall Park		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73391	-107595	1.415278	103.676667	1:24:55N	103:40:36E	48NUG5277856473	NA48-10	P	PPLL		SN	00				N				LIMCHUKANGESTATE	Lim Chu Kang Estate	Lim Chu Kang Estate	LIMCHUKANGESTATE	Lim Chu Kang Estate	Lim Chu Kang Estate		1995-04-27	1,2,3,4,5	1			1995-04-25		
5	-73390	-107594	1.316944	103.794167	1:19:01N	103:47:39E	48NUG6584645595	NA48-10	P	PPLX		SN	00				N				LEEDONPARK	Leedon Park	Leedon Park	LEEDONPARK	Leedon Park	Leedon Park		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73388	-107591	1.433333	103.75	1:26:00N	103:45:00E	48NUG6093858465	NA48-10	H	STM		SN	00				D			Sungai	SUNGAILATOH	Sungai Latoh	Sungai Latoh	LATOH SUNGAI	Latoh, Sungai	Latoh, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73387	-107589	1.376944	103.731389	1:22:37N	103:43:53E	48NUG5886452232	NA48-10	P	PPL		SN	00				V				LAMSAN	Lam San	Lam San	LAMSAN	Lam San	Lam San		1995-07-26	1,2,3,4,5				1995-07-26		
5	-73382	-107584	1.333333	103.633333	1:20:00N	103:38:00E	48NUG4795147416	NA48-10	H	CRKT		SN	00				V				SUNGEILABOHGANDUM	Sungei Laboh Gandum	Sungei Laboh Gandum	LABOHGANDUM SUNGEI	Laboh Gandum, Sungei	Laboh Gandum, Sungei		1995-07-26	1,2,3,4,5				1995-06-21		
5	-73382	-107583	1.333333	103.633333	1:20:00N	103:38:00E	48NUG4795147416	NA48-10	H	CRKT		SN	00				D			Sungai	SUNGAILABOHGANDOM	Sungai Laboh Gandom	Sungai Laboh Gandom	LABOHGANDOM SUNGAI	Laboh Gandom, Sungai	Laboh Gandom, Sungai		1995-07-26	1,2,3,4,5	1			1995-06-21		
5	-73381	-107581	1.366667	104	1:22:00N	104:00:00E	48NUG8875151081	NA48-10	H	SHOL		SN	00				V				BETINGKUSA	Beting Kusa	Beting Kusa	KUSA BETING	Kusa, Beting	Kusa, Beting		1995-07-26	1,2,3,4,5				1995-06-21		
5	-73377	-107576	1.424444	103.741667	1:25:28N	103:44:30E	48NUG6001157482	NA48-10	H	STM		SN	00				V				SUNGIKRANJI	Sungi Kranji	Sungi Kranji	KRANJI SUNGI	Kranji, Sungi	Kranji, Sungi		1995-04-27	1,2,3,4,5				1995-04-26		
5	-73387	31280	1.376944	103.731389	1:22:37N	103:43:53E	48NUG5886452232	NA48-10	P	PPL		SN	00				N		Lam San		LAMSANVILLAGE	Lam San Village	Lam San Village	LAMSANVILLAGE	Lam San Village	Lam San Village		1995-07-26	1,2,3,4,5	1			1995-07-26		
5	-73383	-107585	1.3	103.766667	1:18:00N	103:46:00E	48NUG6278543723	NA48-10	H	STM		SN	00				D			Sungai	SUNGAILABU	Sungai Labu	Sungai Labu	LABU SUNGAI	Labu, Sungai	Labu, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73381	-107582	1.366667	104	1:22:00N	104:00:00E	48NUG8875151081	NA48-10	H	SHOL		SN	00				D			Beting	BETINGKUSAH	Beting Kusah	Beting Kusah	KUSAH BETING	Kusah, Beting	Kusah, Beting		1995-07-26	1,2,3,4,5	1			1995-06-21		
5	-73377	-107575	1.424444	103.741667	1:25:28N	103:44:30E	48NUG6001157482	NA48-10	H	STM		SN	00				N			Sungai	SUNGAIKRANJI	Sungai Kranji	Sungai Kranji	KRANJI SUNGAI	Kranji, Sungai	Kranji, Sungai		1995-04-27	1,2,3,4,5	1			1995-04-26		
5	-73376	-107573	1.302222	103.707222	1:18:08N	103:42:26E	48NUG5617143972	NA48-10	T	PT		SN	00				N			Tanjong	TANJONGKLING	Tanjong Kling	Tanjong Kling	KLING TANJONG	Kling, Tanjong	Kling, Tanjong		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73372	-107569	1.361667	103.665278	1:21:42N	103:39:55E	48NUG5150750547	NA48-10	P	PPLX		SN	00				N				KIANTECKSANESTATE	Kian Teck San Estate	Kian Teck San Estate	KIANTECKSANESTATE	Kian Teck San Estate	Kian Teck San Estate		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73685	-107990	1.415556	103.761667	1:24:56N	103:45:42E	48NUG6223656499	NA48-10	P	PPLL		SN	00				N				TECKCHONGESTATE	Teck Chong Estate	Teck Chong Estate	TECKCHONGESTATE	Teck Chong Estate	Teck Chong Estate		1995-04-27	1,2,3,4,5	1			1995-04-25		
5	-73683	-107986	1.453333	103.798889	1:27:12N	103:47:56E	48NUG6637960673	NA48-10	P	PPLL		SN	00				N				TAYKENGLOONESTATE	Tay Keng Loon Estate	Tay Keng Loon Estate	TAYKENGLOONESTATE	Tay Keng Loon Estate	Tay Keng Loon Estate		1995-04-27	1,2,3,4,5	1			1995-04-25		
5	-73682	-107985	1.3	103.666667	1:18:00N	103:40:00E	48NUG5165843728	NA48-10	H	CRKT		SN	00				D			Sungai	SUNGAITANJONGGUL	Sungai Tanjong Gul	Sungai Tanjong Gul	TANJONGGUL SUNGAI	Tanjong Gul, Sungai	Tanjong Gul, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73681	-107984	1.421111	104.031111	1:25:16N	104:01:52E	48NUG9221557098	NA48-10	H	STM		SN	00				N			Sungai	SUNGAITANJONG	Sungai Tanjong	Sungai Tanjong	TANJONG SUNGAI	Tanjong, Sungai	Tanjong, Sungai		1995-04-27	1,2,3,4,5	1			1995-03-09		
5	-73728	-108046	1.281111	103.720278	1:16:52N	103:43:13E	48NUG5762241637	NA48-10	H	RF		SN	00				N			Terumbu	TERUMBUTUKAK	Terumbu Tukak	Terumbu Tukak	TUKAK TERUMBU	Tukak, Terumbu	Tukak, Terumbu		1995-09-28	1,2,3,4,5	1			1995-08-11		
5	-73727	-108044	1.316667	103.65	1:19:00N	103:39:00E	48NUG4980445572	NA48-10	T	PT		SN	00				D			Tanjong	TANJONGTUAS	Tanjong Tuas	Tanjong Tuas	TUAS TANJONG	Tuas, Tanjong	Tuas, Tanjong		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73726	-108043	1.316944	103.651111	1:19:01N	103:39:04E	48NUG4992845603	NA48-10	H	STM		SN	00				N			Sungai	SUNGAITUAS	Sungai Tuas	Sungai Tuas	TUAS SUNGAI	Tuas, Sungai	Tuas, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73723	-108040	1.309167	103.747778	1:18:33N	103:44:52E	48NUG6068444737	NA48-10	H	CRKT		SN	00				N			Sungai	SUNGAITRUSPANDAN	Sungai Trus Pandan	Sungai Trus Pandan	TRUSPANDAN SUNGAI	Trus Pandan, Sungai	Trus Pandan, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73069	-107168	1.361667	103.653056	1:21:42N	103:39:11E	48NUG5014750547	NA48-10	H	CRKT		SN	00				N			Sungai	SUNGAIBAJAUKANAN	Sungai Bajau Kanan	Sungai Bajau Kanan	BAJAUKANAN SUNGAI	Bajau Kanan, Sungai	Bajau Kanan, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73065	-107164	1.366667	103.633333	1:22:00N	103:38:00E	48NUG4795351101	NA48-10	H	SHOL		SN	00				D			Busong	BUSONGBAJAU	Busong Bajau	Busong Bajau	BAJAU BUSONG	Bajau, Busong	Bajau, Busong		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73064	-107163	1.352778	103.660278	1:21:10N	103:39:37E	48NUG5095049564	NA48-10	S	TRIG		SN	00				N				BAJAU	Bajau	Bajau	BAJAU	Bajau	Bajau		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73063	-107162	1.290556	103.779722	1:17:26N	103:46:47E	48NUG6423842678	NA48-10	H	STM		SN	00				N			Sungai	SUNGAIAYERRAJA	Sungai Ayer Raja	Sungai Ayer Raja	AYERRAJA SUNGAI	Ayer Raja, Sungai	Ayer Raja, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73060	-107158	1.35	103.983333	1:21:00N	103:59:00E	48NUG8689649239	NA48-10	H	STM		SN	00				D			Sungai	SUNGAIAYERGEMURUH	Sungai Ayer Gemuruh	Sungai Ayer Gemuruh	AYERGEMURUH SUNGAI	Ayer Gemuruh, Sungai	Ayer Gemuruh, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73059	-107157	1.333333	103.983333	1:20:00N	103:59:00E	48NUG8689547397	NA48-10	S	PAL		SN	00				D			Istana	ISTANAAYERGEMURUH	Istana Ayer Gemuruh	Istana Ayer Gemuruh	AYERGEMURUH ISTANA	Ayer Gemuruh, Istana	Ayer Gemuruh, Istana		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73665	-107962	1.421389	104.050278	1:25:17N	104:03:01E	48NUG9434757128	NA48-10	P	PPLL		SN	00				N				SUNGAIUNUMESTATE	Sungai Unum Estate	Sungai Unum Estate	SUNGAIUNUMESTATE	Sungai Unum Estate	Sungai Unum Estate		1995-04-27	1,2,3,4,5	1			1995-04-25		
5	-73662	-107959	1.408056	103.885833	1:24:29N	103:53:09E	48NUG7605055662	NA48-10	S	TRIG		SN	00				N				SUNGAIPUS	Sungai Pus	Sungai Pus	SUNGAIPUS	Sungai Pus	Sungai Pus		1995-04-27	1,2,3,4,5	1			1995-04-25		
5	-73658	-107934	1.2075	103.720556	1:12:27N	103:43:14E	48NUG5764933499	NA48-10	T	ISL		SN	00				V				POELAUSOEDONG	Poelau Soedong	Poelau Soedong	SOEDONG POELAU	Soedong, Poelau	Soedong, Poelau		1995-07-26	1,2,3,4,5				1993-09-01		
5	-73658	-107953	1.2075	103.720556	1:12:27N	103:43:14E	48NUG5764933499	NA48-10	T	ISL		SN	00				N			Pulau	PULAUSUDONG	Pulau Sudong	Pulau Sudong	SUDONG PULAU	Sudong, Pulau	Sudong, Pulau		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73657	-107952	1.213611	103.835	1:12:49N	103:50:06E	48NUG7038534169	NA48-10	T	ISL		SN	00				N			Pulau	PULAUSUBARLAUT	Pulau Subar Laut	Pulau Subar Laut	SUBARLAUT PULAU	Subar Laut, Pulau	Subar Laut, Pulau		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73657	-107946	1.213611	103.835	1:12:49N	103:50:06E	48NUG7038534169	NA48-10	T	ISL		SN	00				V				SOUTHSISTER	South Sister	South Sister	SOUTHSISTER	South Sister	South Sister		1995-07-26	1,2,3,4,5				1993-09-01		
5	-73656	-107951	1.216389	103.8325	1:12:59N	103:49:57E	48NUG7010734476	NA48-10	T	ISL		SN	00				N			Pulau	PULAUSUBARDARAT	Pulau Subar Darat	Pulau Subar Darat	SUBARDARAT PULAU	Subar Darat, Pulau	Subar Darat, Pulau		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73656	-107675	1.216389	103.8325	1:12:59N	103:49:57E	48NUG7010734476	NA48-10	T	ISL		SN	00				V				NORTHSISTER	North Sister	North Sister	NORTHSISTER	North Sister	North Sister		1995-07-26	1,2,3,4,5				1993-09-01		
5	-73655	-107950	1.289167	103.857778	1:17:21N	103:51:28E	48NUG7292342520	NA48-10	H	STMC		SN	00				N				STAMFORDCANAL	Stamford Canal	Stamford Canal	STAMFORDCANAL	Stamford Canal	Stamford Canal		1995-07-26	1,2,3,4,5	1			1995-07-26		
5	-73653	-107948	1.315833	103.944444	1:18:57N	103:56:40E	48NUG8256745464	NA48-10	P	PPLX		SN	00				N				SPRINGPARKESTATE	Spring Park Estate	Spring Park Estate	SPRINGPARKESTATE	Spring Park Estate	Spring Park Estate		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73647	-107940	1.300833	103.8475	1:18:03N	103:50:51E	48NUG7178043811	NA48-10	T	HLL		SN	00				N			Mount	MOUNTSOPHIA	Mount Sophia	Mount Sophia	SOPHIA MOUNT	Sophia, Mount	Sophia, Mount		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73646	-107939	1.358889	103.664722	1:21:32N	103:39:53E	48NUG5144550239	NA48-10	P	PPLL		SN	00				N				SONGHAHESTATE	Song Hah Estate	Song Hah Estate	SONGHAHESTATE	Song Hah Estate	Song Hah Estate		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73643	-107206	1.383333	103.657222	1:23:00N	103:39:26E	48NUG5061252942	NA48-10	T	PT		SN	00				V				TANJONGBERIH	Tanjong Berih	Tanjong Berih	BERIH TANJONG	Berih, Tanjong	Berih, Tanjong		1995-04-27	1,2,3,4,5				1995-04-26		
5	-73643	-107933	1.383333	103.657222	1:23:00N	103:39:26E	48NUG5061252942	NA48-10	T	PT		SN	00				N			Tanjong	TANJONGSKOPEK	Tanjong Skopek	Tanjong Skopek	SKOPEK TANJONG	Skopek, Tanjong	Skopek, Tanjong		1995-04-27	1,2,3,4,5	1			1995-04-26		
5	-73641	-107930	1.239722	103.700556	1:14:23N	103:42:02E	48NUG5542637062	NA48-10	H	STRT		SN	00				N			Selat	SELATSINKI	Selat Sinki	Selat Sinki	SINKI SELAT	Sinki, Selat	Sinki, Selat		1995-04-26	1,2,3,4,5	1			1995-04-26		
5	-73640	-107928	1.379167	103.857778	1:22:45N	103:51:28E	48NUG7292752470	NA48-10	P	PPLL		SN	00				N				SINGAPOREUNITEDPLANTATION	Singapore United Plantation	Singapore United Plantation	SINGAPOREUNITEDPLANTATION	Singapore United Plantation	Singapore United Plantation		1995-04-27	1,2,3,4,5	1			1995-04-25		
5	-73639	-107926	1.286667	103.8525	1:17:12N	103:51:09E	48NUG7233542244	NA48-10	H	STM		SN	00				N				SINGAPORERIVER	Singapore River	Singapore River	SINGAPORERIVER	Singapore River	Singapore River		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73370	-107567	1.4425	103.856111	1:26:33N	103:51:22E	48NUG7274559472	NA48-10	H	STM		SN	00				N			Sungai	SUNGAIKHATIBBONGSU	Sungai Khatib Bongsu	Sungai Khatib Bongsu	KHATIBBONGSU SUNGAI	Khatib Bongsu, Sungai	Khatib Bongsu, Sungai		1995-04-27	1,2,3,4,5	1			1995-04-27		
5	-73414	-107629	1.283333	103.783333	1:17:00N	103:47:00E	48NUG6463941879	NA48-10	T	PT		SN	00				D			Tanjong	TANJONGMAT	Tanjong Mat	Tanjong Mat	MAT TANJONG	Mat, Tanjong	Mat, Tanjong		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73408	-107619	1.438056	103.761944	1:26:17N	103:45:43E	48NUG6226858986	NA48-10	H	STM		SN	00				N			Sungai	SUNGAIMANDAI	Sungai Mandai	Sungai Mandai	MANDAI SUNGAI	Mandai, Sungai	Mandai, Sungai		1995-04-27	1,2,3,4,5	1			1995-04-27		
5	-73405	-107977	4	102	4:00:00N	102:00:00E	48NSK6683142736	NB48-13	L	RGN		SN	00				V				TANAHMALAYU	Tanah Malayu	Tanah Malayu	TANAHMALAYU	Tanah Malayu	Tanah Malayu		1993-10-18	1,2,3,4,5				1993-09-01		
5	-73411	-107625	1.441111	103.770833	1:26:28N	103:46:15E	48NUG6325759323	NA48-10	P	PPL		SN	00				N				MARSILING	Marsiling	Marsiling	MARSILING	Marsiling	Marsiling		1995-04-27	1,2,3,4,5	1			1995-04-27		
5	-73410	-107624	1.278889	103.908611	1:16:44N	103:54:31E	48NUG7857841382	NA48-10	H	ANCH		SN	00				N				MANOFWARANCHORAGE	Man-of-War Anchorage	Man-of-War Anchorage	MANOFWARANCHORAGE	Man-of-War Anchorage	Man-of-War Anchorage		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73405	-107615	4	102	4:00:00N	102:00:00E	48NSK6683142736	NB48-13	L	RGN		SN	00				V				MALAYPENINSULA	Malay Peninsula	Malay Peninsula	MALAYPENINSULA	Malay Peninsula	Malay Peninsula		1993-10-18	1,2,3,4,5				1993-09-01		
5	-73405	-107614	4	102	4:00:00N	102:00:00E	48NSK6683142736	NB48-13	L	RGN		SN	00				N				MALAYA	Malaya	Malaya	MALAYA	Malaya	Malaya		1993-10-18	1,2,3,4,5	1			1993-09-01		
5	-73405	-107240	4	102	4:00:00N	102:00:00E	48NSK6683142736	NB48-13	L	RGN		SN	00				V				BRITISHMALAYA	British Malaya	British Malaya	BRITISHMALAYA	British Malaya	British Malaya		1993-10-18	1,2,3,4,5				1993-09-01		
5	-73404	-107613	1.436944	104.061944	1:26:13N	104:03:43E	48NUG9564658847	NA48-10	T	RK		SN	00				V				BATUMALANGBERDAUN	Batu Malang Berdaun	Batu Malang Berdaun	MALANGBERDAUN BATU	Malang Berdaun, Batu	Malang Berdaun, Batu		1995-04-27	1,2,3,4,5				1995-03-09		
5	-73404	-107612	1.436944	104.061944	1:26:13N	104:03:43E	48NUG9564658847	NA48-10	T	RK		SN	00				N			Batu	BATUMALANGBELDAUN	Batu Malang Beldaun	Batu Malang Beldaun	MALANGBELDAUN BATU	Malang Beldaun, Batu	Malang Beldaun, Batu		1995-04-27	1,2,3,4,5	1			1995-03-09		
5	-73404	-107317	1.436944	104.061944	1:26:13N	104:03:43E	48NUG9564658847	NA48-10	T	RK		SN	00				V				CHOMBUNROCK	Chombun Rock	Chombun Rock	CHOMBUNROCK	Chombun Rock	Chombun Rock		1995-04-27	1,2,3,4,5				1995-03-09		
5	-73402	-107608	1.260833	103.722222	1:15:39N	103:43:20E	48NUG5783839395	NA48-10	T	PT		SN	00				N			Tanjong	TANJONGMAKBAOK	Tanjong Mak Baok	Tanjong Mak Baok	MAKBAOK TANJONG	Mak Baok, Tanjong	Mak Baok, Tanjong		1995-07-26	1,2,3,4,5	1			1995-07-26		
5	-73592	-107863	1.417222	103.865833	1:25:02N	103:51:57E	48NUG7382656677	NA48-10	S	AIRF		SN	00				D				SELETAR	Seletar	Seletar	SELETAR	Seletar	Seletar		1995-04-27	1,2,3,4,5	1			1995-03-09		
5	-73591	-107862	1.259444	103.818333	1:15:34N	103:49:06E	48NUG6853239236	NA48-10	T	ISL		SN	00				N			Pulau	PULAUSELEGU	Pulau Selegu	Pulau Selegu	SELEGU PULAU	Selegu, Pulau	Selegu, Pulau		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73590	-107860	1.387222	103.974444	1:23:14N	103:58:28E	48NUG8590853355	NA48-10	H	STM		SN	00				N			Sungai	SUNGAISELARANG	Sungai Selarang	Sungai Selarang	SELARANG SUNGAI	Selarang, Sungai	Selarang, Sungai		1995-04-27	1,2,3,4,5	1			1995-04-14		
5	-73369	-107566	1.321944	103.965278	1:19:19N	103:57:55E	48NUG8488546139	NA48-10	H	STMC		SN	00				N			Sungai	SUNGAIKETAPANG	Sungai Ketapang	Sungai Ketapang	KETAPANG SUNGAI	Ketapang, Sungai	Ketapang, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73368	-107565	1.408333	103.9475	1:24:30N	103:56:51E	48NUG8291255690	NA48-10	H	CHN		SN	00				N				KETAMCHANNEL	Ketam Channel	Ketam Channel	KETAMCHANNEL	Ketam Channel	Ketam Channel		1995-04-27	1,2,3,4,5	1			1995-04-25		
5	-73364	-107560	1.388889	103.933889	1:23:20N	103:56:02E	48NUG8139653541	NA48-10	H	CRKT		SN	00				N			Sungai	SUNGAIKEDUT	Sungai Kedut	Sungai Kedut	KEDUT SUNGAI	Kedut, Sungai	Kedut, Sungai		1995-04-27	1,2,3,4,5	1			1995-03-09		
5	-73362	-107557	1.3	103.9	1:18:00N	103:54:00E	48NUG7762143716	NA48-10	T	PT		SN	00				D			Tanjong	TANJONGKATONG	Tanjong Katong	Tanjong Katong	KATONG TANJONG	Katong, Tanjong	Katong, Tanjong		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73361	-107555	1.266667	103.716667	1:16:00N	103:43:00E	48NUG5722040040	NA48-10	H	STRT		SN	00				D			Selat	SELATKARANGKAIT	Selat Karang Kait	Selat Karang Kait	KARANGKAIT SELAT	Karang Kait, Selat	Karang Kait, Selat		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73358	-107550	1.410833	103.724444	1:24:39N	103:43:28E	48NUG5809455979	NA48-10	H	STM		SN	00				N			Sungai	SUNGAIKANGKAR	Sungai Kangkar	Sungai Kangkar	KANGKAR SUNGAI	Kangkar, Sungai	Kangkar, Sungai		1995-04-27	1,2,3,4,5	1			1995-04-26		
5	-73358	-107551	1.410833	103.724444	1:24:39N	103:43:28E	48NUG5809455979	NA48-10	H	STM		SN	00				V				SUNGIKANGKAR	Sungi Kangkar	Sungi Kangkar	KANGKAR SUNGI	Kangkar, Sungi	Kangkar, Sungi		1995-04-27	1,2,3,4,5				1995-04-26		
5	-73364	-107428	1.388889	103.933889	1:23:20N	103:56:02E	48NUG8139653541	NA48-10	H	CRKT		SN	00				V				SUNGEIKADUT	Sungei Kadut	Sungei Kadut	KADUT SUNGEI	Kadut, Sungei	Kadut, Sungei		1995-04-27	1,2,3,4,5				1995-03-09		
5	-73356	-107548	1.316667	103.9	1:19:00N	103:54:00E	48NUG7762245559	NA48-10	P	PPLX		SN	00				D				KAMPONGWAKTANJONG	Kampong Wak Tanjong	Kampong Wak Tanjong	KAMPONGWAKTANJONG	Kampong Wak Tanjong	Kampong Wak Tanjong		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73399	-107605	1.345	103.823889	1:20:42N	103:49:26E	48NUG6915548695	NA48-10	H	RSV		SN	00				N				MACRITCHIERESERVOIR	MacRitchie Reservoir	MacRitchie Reservoir	MACRITCHIERESERVOIR	MacRitchie Reservoir	MacRitchie Reservoir		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73399	-107635	1.345	103.823889	1:20:42N	103:49:26E	48NUG6915548695	NA48-10	H	RSV		SN	00				V				MCRITCHIERESERVOIR	McRitchie Reservoir	McRitchie Reservoir	MCRITCHIERESERVOIR	McRitchie Reservoir	McRitchie Reservoir		1995-07-26	1,2,3,4,5				1993-09-01		
5	-73397	-107603	1.385556	103.651111	1:23:08N	103:39:04E	48NUG4993253189	NA48-10	T	RKS		SN	00				N				LUCYROCKS	Lucy Rocks	Lucy Rocks	LUCYROCKS	Lucy Rocks	Lucy Rocks		1995-04-27	1,2,3,4,5	1			1995-03-09		
5	-73396	-107602	1.381389	103.966667	1:22:53N	103:58:00E	48NUG8504352710	NA48-10	H	STM		SN	00				N			Sungai	SUNGAILOYANG	Sungai Loyang	Sungai Loyang	LOYANG SUNGAI	Loyang, Sungai	Loyang, Sungai		1995-04-27	1,2,3,4,5	1			1995-03-09		
5	-73395	-107601	1.316667	103.866667	1:19:00N	103:52:00E	48NUG7391345560	NA48-10	P	PPLX		SN	00				D				LORONGTIGAESTATE	Lorong Tiga Estate	Lorong Tiga Estate	LORONGTIGAESTATE	Lorong Tiga Estate	Lorong Tiga Estate		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73586	-107853	1.266667	103.733333	1:16:00N	103:44:00E	48NUG5907440039	NA48-10	T	ISL		SN	00				D			Pulau	PULAUSEBURUSDALAM	Pulau Seburus Dalam	Pulau Seburus Dalam	SEBURUSDALAM PULAU	Seburus Dalam, Pulau	Seburus Dalam, Pulau		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73585	-107852	1.205833	103.795	1:12:21N	103:47:42E	48NUG6593333311	NA48-10	T	ISL		SN	00				N			Pulau	PULAUSEBAROK	Pulau Sebarok	Pulau Sebarok	SEBAROK PULAU	Sebarok, Pulau	Sebarok, Pulau		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73585	-107651	1.205833	103.795	1:12:21N	103:47:42E	48NUG6593333311	NA48-10	T	ISL		SN	00				V				MIDDLEISLAND	Middle Island	Middle Island	MIDDLEISLAND	Middle Island	Middle Island		1995-07-26	1,2,3,4,5				1993-09-01		
5	-73583	-107850	1.416667	103.733333	1:25:00N	103:44:00E	48NUG5908356623	NA48-10	H	STM		SN	00				D			Sungai	SUNGAISAWA	Sungai Sawa	Sungai Sawa	SAWA SUNGAI	Sawa, Sungai	Sawa, Sungai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	-73344	-108008	1.371944	103.703889	1:22:19N	103:42:14E	48NUG5580451680	NA48-10	P	PPL		SN	00				N				TENGAH	Tengah	Tengah	TENGAH	Tengah	Tengah		1995-04-26	1,2,3,4,5	1			1995-04-26		
5	-73344	-107534	1.371944	103.703889	1:22:19N	103:42:14E	48NUG5580451680	NA48-10	P	PPL		SN	00				V				KAMPONGTENGAH	Kampong Tengah	Kampong Tengah	KAMPONGTENGAH	Kampong Tengah	Kampong Tengah		1995-04-26	1,2,3,4,5				1995-04-26		
